,dt,exchangetimestamp,product,openinterest,clearedvolume
5741,2019-03-26,2019-03-26 09:19:30.270286315 America/New_York,ESZ9,1785,597
5742,2019-03-27,2019-03-26 21:04:37.764964313 America/New_York,ESH0,2486,3
5743,2019-03-27,2019-03-26 21:04:37.764964313 America/New_York,ESM0,2,1
5744,2019-03-27,2019-03-26 21:04:37.764964313 America/New_York,ESM9,2482992,1461068
5745,2019-03-27,2019-03-26 21:04:37.764964313 America/New_York,ESU9,15068,1614
5746,2019-03-27,2019-03-26 21:04:37.764964313 America/New_York,ESZ9,1785,8
5747,2019-03-27,2019-03-27 09:20:44.681255073 America/New_York,ESH0,2486,3
5748,2019-03-27,2019-03-27 09:20:44.681255073 America/New_York,ESM0,2,1
5749,2019-03-27,2019-03-27 09:20:44.681255073 America/New_York,ESM9,2484868,1461068
5750,2019-03-27,2019-03-27 09:20:44.681255073 America/New_York,ESU9,15066,1614
5751,2019-03-27,2019-03-27 09:20:44.681255073 America/New_York,ESZ9,1784,8
5752,2019-03-28,2019-03-27 21:05:40.310013979 America/New_York,ESH0,2488,2
5753,2019-03-28,2019-03-27 21:05:40.310013979 America/New_York,ESM0,2,0
5754,2019-03-28,2019-03-27 21:05:40.310013979 America/New_York,ESM9,2488590,1726746
5755,2019-03-28,2019-03-27 21:05:40.310013979 America/New_York,ESU9,15739,2160
5756,2019-03-28,2019-03-27 21:05:40.310013979 America/New_York,ESZ9,1793,28
5757,2019-03-28,2019-03-28 09:19:30.148566053 America/New_York,ESH0,2488,2
5758,2019-03-28,2019-03-28 09:19:30.148566053 America/New_York,ESM0,2,0
5759,2019-03-28,2019-03-28 09:19:30.148566053 America/New_York,ESM9,2488083,1726746
5760,2019-03-28,2019-03-28 09:19:30.148566053 America/New_York,ESU9,15737,2160
5761,2019-03-28,2019-03-28 09:19:30.148566053 America/New_York,ESZ9,1793,28
5762,2019-03-29,2019-03-28 20:59:56.621640251 America/New_York,ESH0,2488,0
5763,2019-03-29,2019-03-28 20:59:56.621640251 America/New_York,ESM0,2,0
5764,2019-03-29,2019-03-28 20:59:56.621640251 America/New_York,ESM9,2482705,1185882
5765,2019-03-29,2019-03-28 20:59:56.621640251 America/New_York,ESU9,15810,933
5766,2019-03-29,2019-03-28 20:59:56.621640251 America/New_York,ESZ9,1792,17
5767,2019-03-29,2019-03-29 09:20:27.270558007 America/New_York,ESH0,2488,0
5768,2019-03-29,2019-03-29 09:20:27.270558007 America/New_York,ESM0,2,0
5769,2019-03-29,2019-03-29 09:20:27.270558007 America/New_York,ESM9,2484617,1185882
5770,2019-03-29,2019-03-29 09:20:27.270558007 America/New_York,ESU9,15796,933
5771,2019-03-29,2019-03-29 09:20:27.270558007 America/New_York,ESZ9,1792,17
5772,2019-04-01,2019-04-01 09:31:48.903580583 America/New_York,ESH0,2488,4
5773,2019-04-01,2019-04-01 09:31:48.903580583 America/New_York,ESM0,2,0
5774,2019-04-01,2019-04-01 09:31:48.903580583 America/New_York,ESM9,2485145,1491974
5775,2019-04-01,2019-04-01 09:31:48.903580583 America/New_York,ESU9,18350,5001
5776,2019-04-01,2019-04-01 09:31:48.903580583 America/New_York,ESZ9,1797,102
5777,2019-04-02,2019-04-01 21:00:18.507660747 America/New_York,ESH0,2490,5
5778,2019-04-02,2019-04-01 21:00:18.507660747 America/New_York,ESM0,2,0
5779,2019-04-02,2019-04-01 21:00:18.507660747 America/New_York,ESM9,2507175,1256933
5780,2019-04-02,2019-04-01 21:00:18.507660747 America/New_York,ESU9,19474,3652
5781,2019-04-02,2019-04-01 21:00:18.507660747 America/New_York,ESZ9,2009,246
5782,2019-04-02,2019-04-02 09:19:42.010380343 America/New_York,ESH0,2490,5
5783,2019-04-02,2019-04-02 09:19:42.010380343 America/New_York,ESM0,2,0
5784,2019-04-02,2019-04-02 09:19:42.010380343 America/New_York,ESM9,2507319,1256933
5785,2019-04-02,2019-04-02 09:19:42.010380343 America/New_York,ESU9,19476,3652
5786,2019-04-02,2019-04-02 09:19:42.010380343 America/New_York,ESZ9,2009,246
5787,2019-04-03,2019-04-02 20:55:21.323476999 America/New_York,ESH0,2490,0
5788,2019-04-03,2019-04-02 20:55:21.323476999 America/New_York,ESM0,2,0
5789,2019-04-03,2019-04-02 20:55:21.323476999 America/New_York,ESM9,2505159,859942
5790,2019-04-03,2019-04-02 20:55:21.323476999 America/New_York,ESU9,19253,815
5791,2019-04-03,2019-04-02 20:55:21.323476999 America/New_York,ESZ9,2406,619
5792,2019-04-03,2019-04-03 09:29:03.473898605 America/New_York,ESH0,2490,0
5793,2019-04-03,2019-04-03 09:29:03.473898605 America/New_York,ESM0,2,0
5794,2019-04-03,2019-04-03 09:29:03.473898605 America/New_York,ESM9,2503607,859942
5795,2019-04-03,2019-04-03 09:29:03.473898605 America/New_York,ESU9,19258,815
5796,2019-04-03,2019-04-03 09:29:03.473898605 America/New_York,ESZ9,2406,619
5797,2019-04-04,2019-04-03 20:58:49.020331107 America/New_York,ESH0,2490,3
5798,2019-04-04,2019-04-03 20:58:49.020331107 America/New_York,ESM0,2,0
5799,2019-04-04,2019-04-03 20:58:49.020331107 America/New_York,ESM9,2522330,1240848
5800,2019-04-04,2019-04-03 20:58:49.020331107 America/New_York,ESU9,18970,3679
5801,2019-04-04,2019-04-03 20:58:49.020331107 America/New_York,ESZ9,2742,783
5802,2019-04-04,2019-04-04 09:19:36.452859499 America/New_York,ESH0,2490,3
5803,2019-04-04,2019-04-04 09:19:36.452859499 America/New_York,ESM0,2,0
5804,2019-04-04,2019-04-04 09:19:36.452859499 America/New_York,ESM9,2520462,1240848
5805,2019-04-04,2019-04-04 09:19:36.452859499 America/New_York,ESU9,18974,3679
5806,2019-04-04,2019-04-04 09:19:36.452859499 America/New_York,ESZ9,2742,783
5807,2019-04-05,2019-04-04 20:57:01.736386641 America/New_York,ESH0,2490,4
5808,2019-04-05,2019-04-04 20:57:01.736386641 America/New_York,ESM0,2,0
5809,2019-04-05,2019-04-04 20:57:01.736386641 America/New_York,ESM9,2519891,1045539
5810,2019-04-05,2019-04-04 20:57:01.736386641 America/New_York,ESU9,19093,629
5811,2019-04-05,2019-04-04 20:57:01.736386641 America/New_York,ESZ9,2929,299
5812,2019-04-05,2019-04-05 09:19:53.567343057 America/New_York,ESH0,2490,4
5813,2019-04-05,2019-04-05 09:19:53.567343057 America/New_York,ESM0,2,0
5814,2019-04-05,2019-04-05 09:19:53.567343057 America/New_York,ESM9,2519691,1045539
5815,2019-04-05,2019-04-05 09:19:53.567343057 America/New_York,ESU9,19085,629
5816,2019-04-05,2019-04-05 09:19:53.567343057 America/New_York,ESZ9,2929,299
5817,2019-04-08,2019-04-08 09:21:17.945335097 America/New_York,ESH0,2492,10
5818,2019-04-08,2019-04-08 09:21:17.945335097 America/New_York,ESM0,2,0
5819,2019-04-08,2019-04-08 09:21:17.945335097 America/New_York,ESM9,2525234,1221029
5820,2019-04-08,2019-04-08 09:21:17.945335097 America/New_York,ESU9,19117,1784
5821,2019-04-08,2019-04-08 09:21:17.945335097 America/New_York,ESZ9,3946,1305
5822,2019-04-09,2019-04-08 20:52:49.945996725 America/New_York,ESH0,2492,0
5823,2019-04-09,2019-04-08 20:52:49.945996725 America/New_York,ESM0,2,0
5824,2019-04-09,2019-04-08 20:52:49.945996725 America/New_York,ESM9,2525654,978909
5825,2019-04-09,2019-04-08 20:52:49.945996725 America/New_York,ESU9,19151,848
5826,2019-04-09,2019-04-08 20:52:49.945996725 America/New_York,ESZ9,4453,543
5827,2019-04-09,2019-04-09 09:32:36.122795537 America/New_York,ESH0,2492,0
5828,2019-04-09,2019-04-09 09:32:36.122795537 America/New_York,ESM0,2,0
5829,2019-04-09,2019-04-09 09:32:36.122795537 America/New_York,ESM9,2523463,978909
5830,2019-04-09,2019-04-09 09:32:36.122795537 America/New_York,ESU9,19152,848
5831,2019-04-09,2019-04-09 09:32:36.122795537 America/New_York,ESZ9,4453,543
5832,2019-04-10,2019-04-09 20:56:54.450766278 America/New_York,ESH0,3205,100
5833,2019-04-10,2019-04-09 20:56:54.450766278 America/New_York,ESM0,2,0
5834,2019-04-10,2019-04-09 20:56:54.450766278 America/New_York,ESM9,2534922,1182395
5835,2019-04-10,2019-04-09 20:56:54.450766278 America/New_York,ESU9,19308,1112
5836,2019-04-10,2019-04-09 20:56:54.450766278 America/New_York,ESZ9,4354,137
5837,2019-04-10,2019-04-10 09:19:38.298209817 America/New_York,ESH0,3205,100
5838,2019-04-10,2019-04-10 09:19:38.298209817 America/New_York,ESM0,2,0
5839,2019-04-10,2019-04-10 09:19:38.298209817 America/New_York,ESM9,2531776,1182395
5840,2019-04-10,2019-04-10 09:19:38.298209817 America/New_York,ESU9,19300,1112
5841,2019-04-10,2019-04-10 09:19:38.298209817 America/New_York,ESZ9,4354,137
5842,2019-04-11,2019-04-10 20:55:11.756942115 America/New_York,ESH0,3255,52
5843,2019-04-11,2019-04-10 20:55:11.756942115 America/New_York,ESM0,2,0
5844,2019-04-11,2019-04-10 20:55:11.756942115 America/New_York,ESM9,2550154,972310
5845,2019-04-11,2019-04-10 20:55:11.756942115 America/New_York,ESU9,20160,1281
5846,2019-04-11,2019-04-10 20:55:11.756942115 America/New_York,ESZ9,4553,405
5847,2019-04-11,2019-04-11 09:19:12.309980505 America/New_York,ESH0,3255,52
5848,2019-04-11,2019-04-11 09:19:12.309980505 America/New_York,ESM0,2,0
5849,2019-04-11,2019-04-11 09:19:12.309980505 America/New_York,ESM9,2549282,972310
5850,2019-04-11,2019-04-11 09:19:12.309980505 America/New_York,ESU9,20166,1281
5851,2019-04-11,2019-04-11 09:19:12.309980505 America/New_York,ESZ9,4553,405
5852,2019-04-12,2019-04-11 20:53:25.531625829 America/New_York,ESH0,3257,102
5853,2019-04-12,2019-04-11 20:53:25.531625829 America/New_York,ESM0,2,0
5854,2019-04-12,2019-04-11 20:53:25.531625829 America/New_York,ESM9,2543800,968649
5855,2019-04-12,2019-04-11 20:53:25.531625829 America/New_York,ESU9,20222,584
5856,2019-04-12,2019-04-11 20:53:25.531625829 America/New_York,ESZ9,4542,279
5857,2019-04-12,2019-04-12 09:19:40.473199219 America/New_York,ESH0,3257,102
5858,2019-04-12,2019-04-12 09:19:40.473199219 America/New_York,ESM0,2,0
5859,2019-04-12,2019-04-12 09:19:40.473199219 America/New_York,ESM9,2541473,968649
5860,2019-04-12,2019-04-12 09:19:40.473199219 America/New_York,ESU9,20229,584
5861,2019-04-12,2019-04-12 09:19:40.473199219 America/New_York,ESZ9,4542,279
5862,2019-04-15,2019-04-15 09:37:02.363554739 America/New_York,ESH0,3609,361
5863,2019-04-15,2019-04-15 09:37:02.363554739 America/New_York,ESM0,2,0
5864,2019-04-15,2019-04-15 09:37:02.363554739 America/New_York,ESM9,2574551,1227893
5865,2019-04-15,2019-04-15 09:37:02.363554739 America/New_York,ESU9,22769,3230
5866,2019-04-15,2019-04-15 09:37:02.363554739 America/New_York,ESZ9,4225,421
5867,2019-04-16,2019-04-15 21:22:18.522556581 America/New_York,ESH0,3660,51
5868,2019-04-16,2019-04-15 21:22:18.522556581 America/New_York,ESM0,2,0
5869,2019-04-16,2019-04-15 21:22:18.522556581 America/New_York,ESM9,2572526,955662
5870,2019-04-16,2019-04-15 21:22:18.522556581 America/New_York,ESU9,26151,4065
5871,2019-04-16,2019-04-15 21:22:18.522556581 America/New_York,ESZ9,4197,94
5872,2019-04-16,2019-04-16 09:18:56.656368331 America/New_York,ESH0,3660,51
5873,2019-04-16,2019-04-16 09:18:56.656368331 America/New_York,ESM0,2,0
5874,2019-04-16,2019-04-16 09:18:56.656368331 America/New_York,ESM9,2570158,955662
5875,2019-04-16,2019-04-16 09:18:56.656368331 America/New_York,ESU9,26157,4065
5876,2019-04-16,2019-04-16 09:18:56.656368331 America/New_York,ESZ9,4197,94
5877,2019-04-17,2019-04-16 22:04:24.404278905 America/New_York,ESH0,3662,11
5878,2019-04-17,2019-04-16 22:04:24.404278905 America/New_York,ESM0,2,0
5879,2019-04-17,2019-04-16 22:04:24.404278905 America/New_York,ESM9,2590666,1124491
5880,2019-04-17,2019-04-16 22:04:24.404278905 America/New_York,ESU9,28332,3006
5881,2019-04-17,2019-04-16 22:04:24.404278905 America/New_York,ESZ9,4323,163
5882,2019-04-17,2019-04-17 09:19:45.920758217 America/New_York,ESH0,3662,11
5883,2019-04-17,2019-04-17 09:19:45.920758217 America/New_York,ESM0,2,0
5884,2019-04-17,2019-04-17 09:19:45.920758217 America/New_York,ESM9,2585325,1124491
5885,2019-04-17,2019-04-17 09:19:45.920758217 America/New_York,ESU9,28337,3006
5886,2019-04-17,2019-04-17 09:19:45.920758217 America/New_York,ESZ9,4323,163
5887,2019-04-18,2019-04-17 20:57:01.865990839 America/New_York,ESH0,3662,2
5888,2019-04-18,2019-04-17 20:57:01.865990839 America/New_York,ESM0,2,0
5889,2019-04-18,2019-04-17 20:57:01.865990839 America/New_York,ESM9,2599801,1382265
5890,2019-04-18,2019-04-17 20:57:01.865990839 America/New_York,ESU9,31782,4913
5891,2019-04-18,2019-04-17 20:57:01.865990839 America/New_York,ESZ9,4379,99
5892,2019-04-18,2019-04-18 09:19:11.992524043 America/New_York,ESH0,3662,2
5893,2019-04-18,2019-04-18 09:19:11.992524043 America/New_York,ESM0,2,0
5894,2019-04-18,2019-04-18 09:19:11.992524043 America/New_York,ESM9,2597888,1382265
5895,2019-04-18,2019-04-18 09:19:11.992524043 America/New_York,ESU9,31789,4913
5896,2019-04-18,2019-04-18 09:19:11.992524043 America/New_York,ESZ9,4379,99
5897,2019-04-19,2019-04-18 21:32:24.160012939 America/New_York,ESH0,3662,1
5898,2019-04-19,2019-04-18 21:32:24.160012939 America/New_York,ESM0,2,0
5899,2019-04-19,2019-04-18 21:32:24.160012939 America/New_York,ESM9,2627432,1335778
5900,2019-04-19,2019-04-18 21:32:24.160012939 America/New_York,ESU9,33738,3095
5901,2019-04-19,2019-04-18 21:32:24.160012939 America/New_York,ESZ9,4831,386
5902,2019-04-22,2019-04-22 09:23:48.298002213 America/New_York,ESH0,3662,1
5903,2019-04-22,2019-04-22 09:23:48.298002213 America/New_York,ESM0,2,0
5904,2019-04-22,2019-04-22 09:23:48.298002213 America/New_York,ESM9,2627432,1335778
5905,2019-04-22,2019-04-22 09:23:48.298002213 America/New_York,ESU9,33738,3095
5906,2019-04-22,2019-04-22 09:23:48.298002213 America/New_York,ESZ9,4831,386
5907,2019-04-23,2019-04-22 20:53:29.519329407 America/New_York,ESH0,3663,3
5908,2019-04-23,2019-04-22 20:53:29.519329407 America/New_York,ESM0,2,0
5909,2019-04-23,2019-04-22 20:53:29.519329407 America/New_York,ESM9,2600624,706067
5910,2019-04-23,2019-04-22 20:53:29.519329407 America/New_York,ESU9,34088,1103
5911,2019-04-23,2019-04-22 20:53:29.519329407 America/New_York,ESZ9,4749,253
5912,2019-04-23,2019-04-23 09:24:42.279592655 America/New_York,ESH0,3663,3
5913,2019-04-23,2019-04-23 09:24:42.279592655 America/New_York,ESM0,2,0
5914,2019-04-23,2019-04-23 09:24:42.279592655 America/New_York,ESM9,2598555,706067
5915,2019-04-23,2019-04-23 09:24:42.279592655 America/New_York,ESU9,34089,1103
5916,2019-04-23,2019-04-23 09:24:42.279592655 America/New_York,ESZ9,4685,253
5917,2019-04-24,2019-04-23 21:09:19.610363469 America/New_York,ESH0,3666,8
5918,2019-04-24,2019-04-23 21:09:19.610363469 America/New_York,ESM0,2,0
5919,2019-04-24,2019-04-23 21:09:19.610363469 America/New_York,ESM9,2638982,1193738
5920,2019-04-24,2019-04-23 21:09:19.610363469 America/New_York,ESU9,35743,3957
5921,2019-04-24,2019-04-23 21:09:19.610363469 America/New_York,ESZ9,6764,280
5922,2019-04-24,2019-04-24 09:24:38.241250611 America/New_York,ESH0,3666,8
5923,2019-04-24,2019-04-24 09:24:38.241250611 America/New_York,ESM0,2,0
5924,2019-04-24,2019-04-24 09:24:38.241250611 America/New_York,ESM9,2636860,1193738
5925,2019-04-24,2019-04-24 09:24:38.241250611 America/New_York,ESU9,35750,3957
5926,2019-04-24,2019-04-24 09:24:38.241250611 America/New_York,ESZ9,6662,280
5927,2019-04-25,2019-04-24 21:01:27.555720031 America/New_York,ESH0,3744,78
5928,2019-04-25,2019-04-24 21:01:27.555720031 America/New_York,ESM0,2,0
5929,2019-04-25,2019-04-24 21:01:27.555720031 America/New_York,ESM9,2621997,1125250
5930,2019-04-25,2019-04-24 21:01:27.555720031 America/New_York,ESU9,36096,1212
5931,2019-04-25,2019-04-24 21:01:27.555720031 America/New_York,ESZ9,6661,11
5932,2019-04-25,2019-04-25 09:23:10.599045761 America/New_York,ESH0,3744,78
5933,2019-04-25,2019-04-25 09:23:10.599045761 America/New_York,ESM0,2,0
5934,2019-04-25,2019-04-25 09:23:10.599045761 America/New_York,ESM9,2618456,1125250
5935,2019-04-25,2019-04-25 09:23:10.599045761 America/New_York,ESU9,36105,1212
5936,2019-04-25,2019-04-25 09:23:10.599045761 America/New_York,ESZ9,6661,11
5937,2019-04-26,2019-04-25 20:58:01.004834973 America/New_York,ESH0,3745,1
5938,2019-04-26,2019-04-25 20:58:01.004834973 America/New_York,ESM0,2,0
5939,2019-04-26,2019-04-25 20:58:01.004834973 America/New_York,ESM9,2616529,1376185
5940,2019-04-26,2019-04-25 20:58:01.004834973 America/New_York,ESU9,37007,2211
5941,2019-04-26,2019-04-25 20:58:01.004834973 America/New_York,ESZ9,9553,84
5942,2019-04-26,2019-04-26 09:50:45.240050219 America/New_York,ESH0,3745,1
5943,2019-04-26,2019-04-26 09:50:45.240050219 America/New_York,ESM0,2,0
5944,2019-04-26,2019-04-26 09:50:45.240050219 America/New_York,ESM9,2615681,1376185
5945,2019-04-26,2019-04-26 09:50:45.240050219 America/New_York,ESU9,37015,2211
5946,2019-04-26,2019-04-26 09:50:45.240050219 America/New_York,ESZ9,9553,84
5947,2019-04-29,2019-04-29 09:20:18.042659319 America/New_York,ESH0,3747,2
5948,2019-04-29,2019-04-29 09:20:18.042659319 America/New_York,ESM0,2,0
5949,2019-04-29,2019-04-29 09:20:18.042659319 America/New_York,ESM9,2622207,1246988
5950,2019-04-29,2019-04-29 09:20:18.042659319 America/New_York,ESU9,37643,2657
5951,2019-04-29,2019-04-29 09:20:18.042659319 America/New_York,ESZ9,9813,1307
5952,2019-04-30,2019-04-29 20:55:29.444761165 America/New_York,ESH0,3750,4
5953,2019-04-30,2019-04-29 20:55:29.444761165 America/New_York,ESM0,2,0
5954,2019-04-30,2019-04-29 20:55:29.444761165 America/New_York,ESM9,2601360,944846
5955,2019-04-30,2019-04-29 20:55:29.444761165 America/New_York,ESU9,39762,2896
5956,2019-04-30,2019-04-29 20:55:29.444761165 America/New_York,ESZ9,9825,80
5957,2019-04-30,2019-04-30 10:35:20.227096907 America/New_York,ESH0,3750,4
5958,2019-04-30,2019-04-30 10:35:20.227096907 America/New_York,ESM0,2,0
5959,2019-04-30,2019-04-30 10:35:20.227096907 America/New_York,ESM9,2599060,944846
5960,2019-04-30,2019-04-30 10:35:20.227096907 America/New_York,ESU9,39768,2896
5961,2019-04-30,2019-04-30 10:35:20.227096907 America/New_York,ESZ9,9825,80
5962,2019-05-01,2019-04-30 21:00:45.947072967 America/New_York,ESH0,3752,3
5963,2019-05-01,2019-04-30 21:00:45.947072967 America/New_York,ESM0,2,0
5964,2019-05-01,2019-04-30 21:00:45.947072967 America/New_York,ESM9,2590317,1491268
5965,2019-05-01,2019-04-30 21:00:45.947072967 America/New_York,ESU9,40048,1183
5966,2019-05-01,2019-04-30 21:00:45.947072967 America/New_York,ESZ9,10377,624
5967,2019-05-01,2019-05-01 09:19:18.053162649 America/New_York,ESH0,3752,3
5968,2019-05-01,2019-05-01 09:19:18.053162649 America/New_York,ESM0,2,0
5969,2019-05-01,2019-05-01 09:19:18.053162649 America/New_York,ESM9,2584732,1491268
5970,2019-05-01,2019-05-01 09:19:18.053162649 America/New_York,ESU9,40051,1183
5971,2019-05-01,2019-05-01 09:19:18.053162649 America/New_York,ESZ9,10377,624
5972,2019-05-02,2019-05-01 21:01:30.890658483 America/New_York,ESH0,3753,2
5973,2019-05-02,2019-05-01 21:01:30.890658483 America/New_York,ESM0,2,0
5974,2019-05-02,2019-05-01 21:01:30.890658483 America/New_York,ESM9,2604263,1502201
5975,2019-05-02,2019-05-01 21:01:30.890658483 America/New_York,ESU9,42313,4292
5976,2019-05-02,2019-05-01 21:01:30.890658483 America/New_York,ESZ9,10945,707
5977,2019-05-02,2019-05-02 09:19:20.824835047 America/New_York,ESH0,3753,2
5978,2019-05-02,2019-05-02 09:19:20.824835047 America/New_York,ESM0,2,0
5979,2019-05-02,2019-05-02 09:19:20.824835047 America/New_York,ESM9,2603085,1502201
5980,2019-05-02,2019-05-02 09:19:20.824835047 America/New_York,ESU9,42317,4292
5981,2019-05-02,2019-05-02 09:19:20.824835047 America/New_York,ESZ9,10945,707
5982,2019-05-03,2019-05-02 21:04:46.246447281 America/New_York,ESH0,3757,6
5983,2019-05-03,2019-05-02 21:04:46.246447281 America/New_York,ESM0,3,1
5984,2019-05-03,2019-05-02 21:04:46.246447281 America/New_York,ESM9,2603300,1813837
5985,2019-05-03,2019-05-02 21:04:46.246447281 America/New_York,ESU9,43559,3956
5986,2019-05-03,2019-05-02 21:04:46.246447281 America/New_York,ESZ9,10944,59
5987,2019-05-03,2019-05-03 09:18:48.267294295 America/New_York,ESH0,3757,6
5988,2019-05-03,2019-05-03 09:18:48.267294295 America/New_York,ESM0,3,1
5989,2019-05-03,2019-05-03 09:18:48.267294295 America/New_York,ESM9,2599855,1813837
5990,2019-05-03,2019-05-03 09:18:48.267294295 America/New_York,ESU9,43568,3956
5991,2019-05-03,2019-05-03 09:18:48.267294295 America/New_York,ESZ9,10944,59
5992,2019-05-06,2019-05-06 09:25:13.276963033 America/New_York,ESH0,3782,32
5993,2019-05-06,2019-05-06 09:25:13.276963033 America/New_York,ESM0,3,0
5994,2019-05-06,2019-05-06 09:25:13.276963033 America/New_York,ESM9,2598862,1295606
5995,2019-05-06,2019-05-06 09:25:13.276963033 America/New_York,ESU9,46480,4037
5996,2019-05-06,2019-05-06 09:25:13.276963033 America/New_York,ESZ9,11246,433
5997,2019-05-07,2019-05-06 21:04:53.305448785 America/New_York,ESH0,3791,14
5998,2019-05-07,2019-05-06 21:04:53.305448785 America/New_York,ESM0,3,1
5999,2019-05-07,2019-05-06 21:04:53.305448785 America/New_York,ESM9,2597250,2037157
6000,2019-05-07,2019-05-06 21:04:53.305448785 America/New_York,ESU9,45425,9941
6001,2019-05-07,2019-05-06 21:04:53.305448785 America/New_York,ESZ9,11834,1138
